"years","months","month_num","quarter","region","warehouse_region","category","subcategory","brand","orders","units_sold","revenue","stokout_rate","shipping_delay_rate","avg_lead_time","total_returns","return_rate","return_reason"
2021,April,4,Q2,North,Central,Skincare,Lip Care,Laneige,1,1,505000,0,0,8,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Makeup Remover,L’Oréal Paris,1,1,126000,0,0,8,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Mask,Innisfree,1,1,333000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Moisturizer,Bioderma,1,3,1248000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Moisturizer,CeraVe,2,4,912000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Serum,Rohto,1,5,1360000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Serum,Skin1004,1,1,441000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Serum,The Ordinary,2,2,624000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Serum,The Ordinary,1,1,314000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Serum,The Ordinary,1,2,620000,0,0,8,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Serum,Vichy,1,2,1726000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Sunscreen,Anessa,2,2,1367000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Sunscreen,Anessa,1,1,678000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Sunscreen,La Roche-Posay,1,1,512000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Sunscreen,La Roche-Posay,1,1,514000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Sunscreen,La Roche-Posay,1,1,514000,1,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Sunscreen,Sunplay,1,1,184000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Toner,Kiehl's,1,4,4484000,0,1,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,Central,Skincare,Toner,Simple,1,1,156000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Body Serum,Nivea,4,4,697000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Body Serum,Nivea,2,2,349000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Body Serum,Nivea,1,1,174000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Body Serum,Nivea,1,1,174000,0,0,4,1,1.00000000000000000000,Changed mind
2021,April,4,Q2,North,North,Body Care,Deodorant,Old Spice,1,1,145000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Deodorant,Old Spice,1,1,145000,1,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Soap,Dove,2,6,282000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Soap,Dove,1,3,141000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Soap,Dove,3,10,470000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Soap,Dove,1,4,188000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Body Care,Soap,Dove,1,2,94000,0,0,5,2,1.00000000000000000000,Damaged package
2021,April,4,Q2,North,North,Hair Care,Dry Shampoo,Batiste,1,1,194000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Cushion,CLIO,3,3,1809000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Cushion,CLIO,1,2,1130000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Cushion,CLIO,3,3,1812000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Cushion,Laneige,1,1,863000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Cushion,Laneige,1,1,820000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Cushion,Laneige,1,1,863000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Eyeliner,Judydoll,2,2,309000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Eyeliner,Judydoll,1,1,154000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,L’Oréal Paris,5,5,1609000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,L’Oréal Paris,6,11,3208000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,L’Oréal Paris,2,4,1287000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,L’Oréal Paris,1,2,638000,0,1,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,L’Oréal Paris,1,1,319000,1,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,Maybelline,11,14,2932000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,Maybelline,5,7,1452000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,Maybelline,2,3,629000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,Maybelline,3,5,1049000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Foundation,Maybelline,1,1,209000,0,0,4,1,1.00000000000000000000,Damaged package
2021,April,4,Q2,North,North,Makeup,Lip Balm,Dior,2,3,3057000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,"3CE",6,8,2190000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,"3CE",2,3,1104000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,"3CE",3,3,1105000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,"3CE",1,1,368000,0,0,6,1,1.00000000000000000000,Wrong item sent
2021,April,4,Q2,North,North,Makeup,Lip Tint,Black Rouge,2,3,569000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,Black Rouge,4,9,1699000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,Black Rouge,1,1,189000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,Black Rouge,1,1,180000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,Black Rouge,1,1,189000,0,1,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,rom&nd,9,11,2347000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,rom&nd,4,5,1051000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,rom&nd,2,2,427000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lip Tint,rom&nd,2,2,427000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lipstick,Maybelline,11,22,5091000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lipstick,Maybelline,4,7,1627000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lipstick,Maybelline,3,5,1166000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lipstick,Maybelline,3,3,465000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Lipstick,Maybelline,1,1,232000,0,0,4,1,1.00000000000000000000,Shade mismatch
2021,April,4,Q2,North,North,Makeup,Mascara,Kiss Me,2,4,1282000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Kiss Me,1,5,1595000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Kiss Me,1,1,318000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Kiss Me,1,1,321000,0,1,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Maybelline,4,5,1228000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Maybelline,2,2,508000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Maybelline,4,6,1511000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Maybelline,3,4,1013000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Makeup,Mascara,Maybelline,1,2,502000,0,0,7,2,1.00000000000000000000,Shade mismatch
2021,April,4,Q2,North,North,Skincare,Acne Care,La Roche-Posay,9,16,7739000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,La Roche-Posay,4,7,3363000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,La Roche-Posay,5,7,3383000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,La Roche-Posay,4,8,3853000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,La Roche-Posay,1,2,966000,0,1,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,Paula's Choice,5,7,6466000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,Paula's Choice,3,7,6471000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,SVR,1,1,437000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Acne Care,SVR,4,4,1735000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,24,34,11007000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,15,25,8390000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,7,11,3371000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,3,3,1009000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,1,1,336000,0,1,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,1,1,336000,0,1,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,2,2,673000,1,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,CeraVe,1,2,670000,1,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,16,20,7654000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,18,28,10662000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,5,6,2310000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,4,6,2310000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,1,3,1149000,0,1,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,1,3,1149000,0,1,4,2,0.66666666666666666667,Changed mind
2021,April,4,Q2,North,North,Skincare,Cleanser,La Roche-Posay,1,1,383000,0,0,5,1,1.00000000000000000000,Leaked product
2021,April,4,Q2,North,North,Skincare,Cleanser,Senka,14,24,2888000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Senka,13,19,2304000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Senka,10,12,1448000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Senka,3,4,487000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Senka,1,1,121000,0,1,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Simple,11,21,2368000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Simple,6,8,1036000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Simple,9,14,1825000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Cleanser,Simple,4,6,757000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Laneige,6,8,4000000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Laneige,2,4,2020000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Laneige,1,1,507000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Laneige,1,1,0,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Vaseline,5,13,1173000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Vaseline,5,10,923000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Vaseline,2,2,185000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Vaseline,1,5,460000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Lip Care,Vaseline,1,2,186000,1,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,Bifesta,4,7,1054000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,Bifesta,4,4,619000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,Bifesta,1,1,154000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,L’Oréal Paris,4,6,755000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,L’Oréal Paris,6,7,880000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,L’Oréal Paris,3,6,756000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Makeup Remover,L’Oréal Paris,1,1,125000,1,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Mask,Innisfree,1,1,330000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Mask,Innisfree,4,6,1985000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,Bioderma,12,17,7601000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,Bioderma,6,7,3123000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,Bioderma,2,4,1780000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,Bioderma,1,2,870000,1,0,6,1,0.50000000000000000000,Leaked product
2021,April,4,Q2,North,North,Skincare,Micellar Water,Garnier,7,11,1892000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,Garnier,2,3,523000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,Garnier,4,8,1389000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,L’Oréal Paris,12,12,2198000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,L’Oréal Paris,11,14,2561000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,L’Oréal Paris,5,8,1472000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Micellar Water,L’Oréal Paris,3,3,541000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Bioderma,6,6,2084000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Bioderma,7,8,3340000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Bioderma,4,4,1256000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Bioderma,1,3,1248000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,CeraVe,14,21,9042000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,CeraVe,5,5,2274000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,CeraVe,6,9,4066000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,CeraVe,4,6,2730000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,CeraVe,1,1,449000,0,1,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,CeraVe,1,1,451000,1,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Kiehl's,4,4,3813000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Kiehl's,2,2,1854000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Kiehl's,2,2,1902000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Kiehl's,1,1,893000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Kiehl's,1,1,951000,0,1,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Neutrogena,3,9,3493000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Neutrogena,4,5,1947000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Moisturizer,Neutrogena,3,5,1903000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,L’Oréal Paris,13,22,9731000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,L’Oréal Paris,8,11,4906000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,L’Oréal Paris,1,3,1335000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,L’Oréal Paris,1,1,445000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,L’Oréal Paris,1,1,445000,0,1,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,L’Oréal Paris,1,1,443000,1,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Rohto,4,7,1898000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Rohto,9,10,2433000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Rohto,2,3,818000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Skin1004,4,4,1754000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Skin1004,3,3,1293000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Skin1004,2,4,1748000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Skin1004,1,1,437000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Skin1004,1,1,439000,0,1,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Skin1004,1,1,437000,0,0,4,1,1.00000000000000000000,Leaked product
2021,April,4,Q2,North,North,Skincare,Serum,Some By Mi,5,7,2719000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Some By Mi,3,5,1953000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Some By Mi,2,2,774000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Some By Mi,1,3,1173000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Some By Mi,1,1,389000,0,0,5,1,1.00000000000000000000,Allergic reaction
2021,April,4,Q2,North,North,Skincare,Serum,The Ordinary,8,9,2801000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,The Ordinary,9,11,3430000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,The Ordinary,5,7,2178000,0,0,6,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,The Ordinary,2,3,932000,0,0,7,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Vichy,3,4,3452000,0,0,4,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Vichy,6,10,7769000,0,0,5,0,0.00000000000000000000,Unspecified
2021,April,4,Q2,North,North,Skincare,Serum,Vichy,3,6,5190000,0,0,6,0,0.00000000000000000000,Unspecified
